Genotipo,Caracteristica,Ambient Humidity,Ambient Pressure,Ambient Temperature,ECS_tau,ECSt mAU,FmPrime,FoPrime,Fs,FvP_over_FmP,gH+,kP700,leaf angle,Leaf Temperature,Leaf Temperature Differenial,Leaf Temperature Differential,leaf_thickness,LEF,Light Intensity (PAR),NPQt,P700_DIRK_ampl,Phi2,PhiNO,PhiNPQ,PS1 Active Centers,PS1 Open Centers,PS1 Over Reduced Centers,PS1 Oxidized Centers,qL,SPAD,tP700,v_initial_P700,vH+,Longitude,Estado Fenológico,Chl,Flav,Anth,NBI,temp,Valor,Intensity,Hue,Saturation,Lightness,a*,b*,u*,v*,GA,GGA,CSI,Area,Mean,Min,Max
QUC 3528-2017,Senescencia normal,27.61328,987.51392,32.99,0.0115,-0.00189,1877.76,1185.0,1643.67,0.369,87.0,125.4053,3049.0,33.19,0.2,0.2,0.23,125.42,2229.642,7.347,0.0016,0.125,0.105,0.77,-2.39,-0.86,4041.0,-2181.0,0.244,65.146,0.008,0.2006485,-0.164,,1.0,46236.0,1361.0,0.217,33.98,33.35,0.48,0.29831648,65.17257,0.23782766,35.818542,-7.5141835,20.730333,-0.65327543,22.218525,0.797942755,0.004025045,99.49557225,576.0,34.64,33.0179,36.9155
QUC 3528-2017,Senescencia normal,32.3916,988.66095,30.33,0.0074,0.00153,2834.25,2059.0,2608.33,0.274,134.674,170.2697,12729.0,30.97,0.64,0.64,0.11,104.88,2913.235,11.961,0.00183,0.08,0.071,0.849,0.601,0.835,-2515.0,2.68,0.23,65.706,0.0059,0.3115936,0.206,-7228213666666660.0,1.0,38073.0,1975.0,0.196,19.28,32.54,0.71,0.37927067,41.197052,0.26237428,44.0066,-0.91557986,24.885576,10.408319,26.567446,0.030286641,0.0,100.0,569.0,39.1632,34.8053,42.7644
QUC 3528-2017,Senescencia normal,35.67676,988.31061,29.63,-0.0131,6e-05,1568.84,972.0,1393.33,0.38,-76.568,149.0548,6485.0,29.43,-0.2,-0.2,0.22,135.34,2685.291,6.947,0.00113,0.112,0.112,0.776,1.966,-0.013,-0.886,1.9,0.205,26.966,0.0067,0.1684319,-0.005,,1.0,45194.0,1685.0,0.167,26.82,32.5,0.48,0.29831648,65.17257,0.23782766,35.818542,-7.5141835,20.730333,-0.65327543,22.218525,0.797942755,0.004025045,99.49557225,576.0,34.64,33.0179,36.9155
QUC 3528-2017,Senescencia normal,26.48535,993.36127,29.54,0.0076,0.00022,2350.71,1171.0,1829.67,0.502,132.31,162.7348,1496.0,26.61,-2.93,-2.93,0.12,121.51,1216.284,3.844,0.00041,0.222,0.161,0.618,0.729,0.366,-0.55,1184.0,0.283,74.64,0.0061,0.0667213,0.029,-7228232.0,2.0,20954.0,1301.0,0.381,16.11,28.95,0.44,0.45428845,133.29118,0.11142653,53.111835,-19.029016,16.295134,-17.718287,23.027925,0.98997416,0.988630491,0.135727709,594.0,30.884,28.6462,34.4804
QUC 3528-2017,Senescencia normal,27.32324,993.03424,27.8,0.0039,-0.00059,1997.37,936.0,1286.0,0.531,253.836,140.8867,5948.0,26.71,-1.09,-1.09,0.31,120.85,754.383,3.304,0.00057,0.356,0.15,0.494,1446.0,2549.0,0.34,-1889.0,0.488,50.835,0.0071,0.0803054,-0.15,-718819407.0,2.0,44239.0,1878.0,0.222,23.56,26.77,0.67,0.47518837,99.6398,0.05539024,52.9118,-9.541371,13.795971,-6.049871,18.51631,0.893333333,0.694769231,22.22732491,603.0,33.8907,28.4393,39.3974
QUC 3528-2017,Senescencia normal,37.53906,994.99963,22.95,0.0108,0.00199,4757.24,2417.0,4196.33,0.492,92.949,140.1688,4.44,23.53,0.58,0.58,0.25,110.09,2073.188,4.04,0.00214,0.118,0.175,0.707,3701.0,0.16,0.209,0.631,0.138,72.766,0.0071,0.2999612,0.185,-7228205.0,2.0,52051.0,1747.0,0.192,29.8,26.86,0.44,0.45428845,133.29118,0.11142653,53.111835,-19.029016,16.295134,-17.718287,23.027925,0.98997416,0.988630491,0.135727709,594.0,30.884,28.6462,34.4804
QUC 3528-2017,Senescencia normal,36.6875,994.53979,22.57,0.0098,-0.00291,2363.0,1156.0,1974.0,0.511,101.939,103.7952,3578.0,23.15,0.58,0.58,0.39,136.49,1838.282,3.674,0.00169,0.165,0.179,0.657,2142.0,0.014,-0.528,1513.0,0.189,67.843,0.0096,0.1754139,-0.297,-718819407.0,2.0,35383.0,1792.0,0.313,19.74,28.94,0.67,0.47518837,99.6398,0.05539024,52.9118,-9.541371,13.795971,-6.049871,18.51631,0.893333333,0.694769231,22.22732491,603.0,33.8907,28.4393,39.3974
QUC 3528-2017,Senescencia normal,17.16016,992.35046,35.88,-0.0034,9e-05,1438.51,836.0,1055.67,0.419,-289.986,105.8693,7685.0,37.53,1.65,1.65,0.34,85.86,717.306,5.771,0.00079,0.266,0.108,0.625,5.6,0.23,0.869,-0.099,0.503,54.771,0.0094,0.0836367,-0.026,-716334748.0,3.0,9676.0,1201.0,0.588,8.06,35.96,0.53,0.4025507,41.08259,0.2786253,46.79831,-0.6959788,27.282652,11.9249735,29.273588,0.015066179,0.0,100.0,389.0,42.177,37.694,45.134
QUC 3528-2017,Senescencia normal,244.707,992.88885,30.89,0.0122,-0.00117,1906.47,1152.0,1623.33,0.396,82.191,115.5243,3702.0,32.77,1.88,1.88,0.2,125.1,1865.841,6.451,0.00177,0.149,0.114,0.737,2.752,0.277,-0.01,0.734,0.266,63.185,0.0087,0.204478,-0.096,-716334748.0,3.0,34400.0,1312.0,0.252,26.22,36.04,0.47,0.325675,46.04184,0.2776848,38.471497,-2.6595597,23.43683,6.8871994,24.271288,0.016333427,0.0,100.0,523.0,39.011,36.457,45.118
QUC 3528-2017,Senescencia normal,28.24414,993.27173,31.68,0.008,0.00146,3315.39,2173.0,2942.33,0.345,124.546,199.8302,3314.0,32.85,1.17,1.17,0.15,107.66,2117.279,8.283,0.00183,0.113,0.096,0.792,3.665,0.129,0.089,0.783,0.241,67.448,0.005,0.3656893,0.182,-72282035.0,3.0,43510.0,1860.0,0.247,23.4,25.2,0.53,0.4025507,41.08259,0.2786253,46.79831,-0.6959788,27.282652,11.9249735,29.273588,0.015066179,0.0,100.0,389.0,42.177,37.694,45.134
QUC 3528-2017,Senescencia normal,24.67285,992.69031,37.11,0.0107,0.00136,2951.5,1882.0,2527.0,0.362,93.253,105.4903,4123.0,37.37,0.26,0.26,0.11,42.68,658.607,7.587,0.00094,0.144,0.1,0.756,1.154,0.598,-0.228,0.63,0.296,49.211,0.0095,0.0991609,0.127,-7228242833333330.0,3.0,50349.0,1665.0,0.24,30.24,25.21,0.47,0.325675,46.04184,0.2776848,38.471497,-2.6595597,23.43683,6.8871994,24.271288,0.016333427,0.0,100.0,523.0,39.011,36.457,45.118
QUC 3528-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.2,0.5570927,29.09754,0.21117264,61.09888,4.912499,27.346497,21.981829,31.12532,0.000158,0.0,100.0,478.0,49.388,41.3861,54.2344
QUC 3528-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,17087.0,1110.0,0.284,15.39,34.74,0.19,0.5271109,29.507822,0.22797078,58.286255,5.1744523,27.71487,22.280895,30.925104,0.0,0.0,,464.0,43.7742,40.1538,49.6851
QUC 3528-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7511.0,2121.0,0.688,3.54,24.98,0.2,0.5570927,29.09754,0.21117264,61.09888,4.912499,27.346497,21.981829,31.12532,0.000158,0.0,100.0,478.0,49.388,41.3861,54.2344
QUC 3528-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,13311.0,1221.0,0.199,10.9,24.98,0.19,0.5271109,29.507822,0.22797078,58.286255,5.1744523,27.71487,22.280895,30.925104,0.0,0.0,,464.0,43.7742,40.1538,49.6851
QUC 3529-2017,Stay green,21.85059,987.92487,31.95,0.0082,0.00133,2675.04,2087.0,2477.67,0.22,121.465,150.3721,15466.0,32.55,0.6,0.6,0.11,84.09,2525.365,16.32,0.00159,0.074,0.053,0.873,2052.0,0.019,-0.123,1105.0,0.283,56.261,0.0067,0.2390916,0.162,-71633053.0,1.0,43549.0,1636.0,0.196,26.62,34.32,0.64,0.32707986,56.968784,0.25396013,39.011955,-6.127389,22.81405,2.0202372,24.545877,0.413556878,0.0,100.0,585.0,35.3465,33.5257,38.7671
QUC 3529-2017,Stay green,25.60059,987.64966,31.88,0.1252,-0.00046,1472.07,965.0,1258.33,0.344,7.99,261.4413,5783.0,31.29,-0.59,-0.59,0.23,151.9,2327.914,8.287,0.00118,0.145,0.092,0.763,1671.0,0.165,-0.236,1071.0,0.323,59.202,0.0038,0.3085007,-0.004,,1.0,35.27,1401.0,0.235,25.17,33.49,0.65,0.3313316,58.99976,0.23456132,39.335346,-6.524729,21.88137,1.1813434,23.906473,0.552014912,0.002751642,99.50152758,576.0,36.0109,33.3414,41.0535
QUC 3529-2017,Stay green,26.04883,988.54413,35.02,0.0057,0.00032,2009.52,1586.0,1819.67,0.211,174.845,237.7185,21122.0,34.91,-0.11,-0.11,0.1,114.79,2713.657,17.274,0.00091,0.094,0.05,0.856,0.779,1019.0,-1422.0,1403.0,0.391,34.184,0.0042,0.2163238,0.056,-7228193.0,1.0,44322.0,1401.0,0.23,31.63,33.49,0.64,0.32707986,56.968784,0.25396013,39.011955,-6.127389,22.81405,2.0202372,24.545877,0.413556878,0.0,100.0,585.0,35.3465,33.5257,38.7671
QUC 3529-2017,Stay green,26.44531,988.17615,33.58,0.0122,-0.00132,1662.91,1126.0,1496.0,0.323,82.085,114.6799,5381.0,32.71,-0.87,-0.87,0.16,118.48,2632.996,9.234,0.00205,0.1,0.088,0.812,2343.0,0.236,-0.135,0.898,0.234,66.398,0.0087,0.2350938,-0.108,,1.0,38438.0,1644.0,0.279,23.38,34.33,0.65,0.3313316,58.99976,0.23456132,39.335346,-6.524729,21.88137,1.1813434,23.906473,0.552014912,0.002751642,99.50152758,576.0,36.0109,33.3414,41.0535
QUC 3529-2017,Stay green,27.05371,993.20593,28.16,0.01,0.00024,1751.29,1018.0,1284.33,0.419,100.497,132.6975,1725.0,27.25,-0.91,-0.91,0.1,121.5,1011.234,5.775,0.00082,0.267,0.108,0.625,2715.0,0.493,0.231,0.276,0.505,35.193,0.0075,0.108812,0.024,-718819407.0,2.0,41790.0,1435.0,0.225,29.12,27.14,0.59,0.49093294,102.56125,0.086565256,55.998096,-14.025363,18.253574,-10.315306,24.656445,0.990051282,0.939692308,5.086501606,603.0,30.6372,27.7067,32.896
QUC 3529-2017,Stay green,27.08398,993.46429,30.89,0.0115,0.00228,2603.76,1903.0,2351.67,0.269,87.237,220.8838,1828.0,29.15,-1.74,-1.74,0.25,102.03,2337.435,12.252,0.00194,0.097,0.068,0.835,2393.0,0.144,-0.04,0.897,0.291,57.565,0.0084,0.2303379,0.199,-7228237166666660.0,2.0,33579.0,1723.0,0.262,19.49,31.58,0.57,0.54747486,111.12151,0.06263411,61.357124,-14.40658,17.286299,-11.3991375,24.250006,0.99,0.964583333,2.567340067,612.0,33.0355,30.713,36.7571
QUC 3529-2017,Stay green,28.21973,993.14276,28.96,0.0192,-0.0007,1800.79,1099.0,1494.67,0.39,52.203,7,2805.0,28.49,-0.47,-0.47,0.17,169.91,2220.988,6.642,0.00131,0.17,0.109,0.721,2687.0,0.036,0.098,0.866,0.321,61.806,0.0045,0.2893578,-0.037,-718819407.0,2.0,35583.0,1881.0,0.223,18.92,31.53,0.59,0.49093294,102.56125,0.086565256,55.998096,-14.025363,18.253574,-10.315306,24.656445,0.990051282,0.939692308,5.086501606,603.0,30.6372,27.7067,32.896
QUC 3529-2017,Stay green,25.69336,993.4585,30.67,0.0085,0.00171,3537.32,2207.0,3233.33,0.376,118.275,141.7666,10068.0,28.85,-1.82,-1.82,0.09,95.23,2460.783,7.096,0.00206,0.086,0.113,0.801,2682.0,0.143,-0.014,0.871,0.156,63.113,0.0071,0.2920392,0.202,-7228251.0,2.0,30708.0,1417.0,0.365,21.67,27.12,0.57,0.54747486,111.12151,0.06263411,61.357124,-14.40658,17.286299,-11.3991375,24.250006,0.99,0.964583333,2.567340067,612.0,33.0355,30.713,36.7571
QUC 3529-2017,Stay green,18.78125,992.81274,36.71,0.0091,0.00096,1657.79,1699.0,1596.67,-0.025,109.517,61.1772,6832.0,38.07,1.36,1.36,0.31,35.28,2118.932,-202.17,0.00103,0.037,-0.005,0.968,-0.735,-0.491,2.296,-0.805,-1.578,41.864,0.0163,0.0630125,0.105,-7228217666666660.0,3.0,42704.0,1647.0,0.25,25.92,31.64,0.53,0.39392567,36.66334,0.26174295,45.24638,1.216826,25.143951,13.734451,26.661568,0.000845,0.0,100.0,578.0,39.56,36.728,43.843
QUC 3529-2017,Stay green,18.55273,992.48804,36.05,0.0052,-0.00053,1555.28,1136.0,1338.0,0.27,191.84,170.4029,15927.0,37.07,1.02,1.02,0.21,133.51,2119.136,12.222,0.00125,0.14,0.065,0.795,-5.238,-0.56,1.776,-0.216,0.44,60.632,0.0059,0.2130036,-0.102,-716334748.0,3.0,29421.0,1490.0,0.274,19.75,37.37,0.53,0.39392567,36.66334,0.26174295,45.24638,1.216826,25.143951,13.734451,26.661568,0.000845,0.0,100.0,578.0,39.56,36.728,43.843
QUC 3529-2017,Stay green,19.08203,992.63092,36.58,0.0048,0.00024,1302.22,935.0,1142.67,0.282,209.813,-735.5333,7719.0,38.65,2.07,2.07,0.05,92.92,1678.744,11.425,0.00019,0.123,0.071,0.807,-0.96,-0.273,1.757,-0.483,0.356,74.64,-0.0014,-0.1397513,0.05,-7228225833333330.0,3.0,33652.0,1325.0,0.239,25.4,37.38,0.44,0.3487463,37.68378,0.302334,40.736,1.311181,25.552055,13.470927,25.835321,0.000704,0.0,100.0,561.0,39.659,36.81,45.064
QUC 3529-2017,Stay green,20.18262,992.30609,35.4,0.0013,-0.00028,1641.29,1134.0,1267.0,0.309,772.15,106.5172,10157.0,37.07,1.67,1.67,0.18,104.45,1018.033,9.909,0.00102,0.228,0.071,0.701,1.61,0.053,-0.005,0.952,0.66,59.77,0.0094,0.1086475,-0.216,-716334748.0,3.0,24650.0,2045.0,0.407,12.05,31.63,0.44,0.3487463,37.68378,0.302334,40.736,1.311181,25.552055,13.470927,25.835321,0.000704,0.0,100.0,561.0,39.659,36.81,45.064
QUC 3529-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.2,0.5597959,30.245272,0.22112024,61.616287,4.6498084,28.531393,22.157175,32.440746,0.000161,0.0,100.0,464.0,43.7415,40.2441,51.3393
QUC 3529-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7938.0,,,,34.9,0.2,0.5386313,30.100025,0.23080105,59.567448,4.992816,28.53733,22.4966,31.99554,0.000158,0.0,100.0,480.0,44.7354,41.4132,49.753
QUC 3529-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.2,0.5597959,30.245272,0.22112024,61.616287,4.6498084,28.531393,22.157175,32.440746,0.000161,0.0,100.0,464.0,43.7415,40.2441,51.3393
QUC 3529-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9550.0,,0.44,,30.77,0.2,0.5386313,30.100025,0.23080105,59.567448,4.992816,28.53733,22.4966,31.99554,0.000158,0.0,100.0,480.0,44.7354,41.4132,49.753
QUC 3531-2018,Senescencia normal,20.16992,987.99518,35.12,0.0148,-0.00058,1619.83,1081.0,1354.33,0.333,67.622,175.0247,7397.0,34.77,-0.35,-0.35,0.12,139.46,1889.741,8.79,0.0012,0.164,0.085,0.751,1642.0,0.265,-0.395,1.13,0.393,63.97,0.0057,0.2100296,-0.039,,1.0,35699.0,1607.0,0.293,22.22,28.54,0.57,0.3014526,48.905907,0.2712767,35.747486,-3.5052001,21.87577,4.9617777,22.420168,0.064328582,0.0,100.0,594.0,35.5556,33.0071,39.6364
QUC 3531-2018,Senescencia normal,27.80859,988.23853,33.39,0.0093,-0.00074,1518.93,1020.0,1310.0,0.328,107.352,190.6557,8.84,32.19,-1.2,-1.2,0.22,171.24,2757.567,8.977,0.00123,0.138,0.086,0.776,1243.0,0.338,-0.692,1354.0,0.326,63.743,0.0052,0.2345065,-0.079,,1.0,44956.0,1299.0,0.242,34.6,28.55,0.52,0.35238376,47.65073,0.2880392,41.80583,-3.4053717,25.796196,6.996112,27.255249,0.061092654,0.0,100.0,594.0,35.9933,33.8913,39.497
QUC 3531-2018,Senescencia normal,25.31738,988.58844,34.79,0.0047,0.00029,1378.93,987.0,1271.0,0.284,210.672,239.0088,18127.0,34.17,-0.62,-0.62,0.17,96.57,2751.184,11.289,0.00042,0.078,0.075,0.847,1156.0,0.287,0.565,0.147,0.214,9.12,0.0042,0.1003837,0.061,-7228210833333330.0,1.0,40389.0,1442.0,0.221,28.02,32.2,0.57,0.3014526,48.905907,0.2712767,35.747486,-3.5052001,21.87577,4.9617777,22.420168,0.064328582,0.0,100.0,594.0,35.5556,33.0071,39.6364
QUC 3531-2018,Senescencia normal,20.67578,988.26782,34.68,0.0082,0.00028,1378.24,1099.0,1259.33,0.203,122.328,140.1346,25105.0,34.51,-0.17,-0.17,0.11,108.87,2813.209,18.206,0.0005,0.086,0.048,0.866,-0.037,18294.0,48899.0,-66193.0,0.372,17.199,0.0071,0.0700673,0.034,-7228236333333330.0,1.0,38546.0,1747.0,0.251,22.07,32.19,0.52,0.35238376,47.65073,0.2880392,41.80583,-3.4053717,25.796196,6.996112,27.255249,0.061092654,0.0,100.0,594.0,35.9933,33.8913,39.497
QUC 3531-2018,Senescencia normal,26.33496,993.20844,28.31,,,2970.94,1218.0,2152.67,0.59,,442.229,23162.0,25.19,-3.12,-3.12,0.37,92.97,751.288,2.391,0.00124,0.275,0.214,0.511,10141.0,0.183,0.028,0.789,0.264,50.383,0.0226,0.0548364,,-718819407.0,2.0,41626.0,1413.0,0.3,29.46,24.59,0.51,0.5444,95.32422,0.08348435,60.99992,-12.791973,18.71094,-8.483165,25.533203,0.984949495,0.88969697,9.670802995,576.0,29.9715,26.831,33.0892
QUC 3531-2018,Senescencia normal,25.55957,993.50671,29.78,0.0094,0.00105,6058.64,2504.0,4442.33,0.587,106.636,106.2904,5.69,26.75,-3.03,-3.03,0.11,85.64,712.792,2.438,0.00112,0.267,0.213,0.52,3195.0,0.492,0.097,0.411,0.256,63.239,0.0094,0.1190452,0.112,-7228228333333330.0,2.0,11395.0,1233.0,0.386,9.25,30.02,0.44,0.5329432,95.62779,0.066722155,59.164906,-10.914801,16.296587,-6.9013915,22.240082,0.969950249,0.719402985,25.83093968,576.0,30.0368,26.7975,36.3378
QUC 3531-2018,Senescencia normal,26.94629,993.41937,30.21,0.01,0.00191,3921.43,2126.0,3620.0,0.458,100.3,145.5606,8568.0,27.89,-2.32,-2.32,0.16,83.0,2395.309,4.778,0.00162,0.077,0.16,0.763,1739.0,0.114,-0.142,1028.0,0.099,61.898,0.0069,0.2358082,0.192,-72282105.0,2.0,4478.0,0.955,0.359,4.69,30.01,0.51,0.5444,95.32422,0.08348435,60.99992,-12.791973,18.71094,-8.483165,25.533203,0.984949495,0.88969697,9.670802995,576.0,29.9715,26.831,33.0892
QUC 3531-2018,Senescencia normal,27.32422,993.09735,28.81,0.0117,-0.00038,2175.14,1138.0,1556.33,0.477,85.805,136.2633,14364.0,28.25,-0.56,-0.56,0.15,132.81,1039.205,4.355,0.00084,0.284,0.134,0.582,2222.0,0.905,0.14,-0.045,0.436,60.673,0.0073,0.1144612,-0.033,-718819407.0,2.0,38750.0,1784.0,0.307,21.72,24.56,0.44,0.5329432,95.62779,0.066722155,59.164906,-10.914801,16.296587,-6.9013915,22.240082,0.969950249,0.719402985,25.83093968,576.0,30.0368,26.7975,36.3378
QUC 3531-2018,Senescencia normal,18.59766,992.3775,36.71,0.0019,0.0001,2408.17,1307.0,1669.67,0.457,518.617,-30.3802,24833.0,39.45,2.74,2.74,0.05,74.38,538.385,4.792,-2e-05,0.307,0.12,0.574,-0.864,-0.009,0.509,0.499,0.525,76.35,-0.0329,0.0006076,0.052,-72282365.0,3.0,36667.0,1258.0,0.239,29.15,33.79,0.49,0.38839984,41.22016,0.28155404,45.271767,-0.731235,26.738737,11.504729,28.43035,0.001689665,0.0,100.0,543.0,40.671,37.935,45.059
QUC 3531-2018,Senescencia normal,18.72461,992.54236,36.03,0.0046,0.00012,1237.42,933.0,1045.0,0.246,217.19,167.4023,5863.0,36.75,0.72,0.72,0.15,133.48,1901.363,13.956,0.00131,0.156,0.056,0.788,1.716,0.207,-0.717,1.51,0.564,58.993,0.006,0.219297,0.026,-716334748.0,3.0,36472.0,1683.0,0.264,21.66,33.77,0.45,0.39402232,37.41912,0.27457297,45.46991,1.1182777,26.15019,14.007138,27.604765,0.000422,0.0,100.0,527.0,39.108,36.435,43.297
QUC 3531-2018,Senescencia normal,20.56055,992.8714,36.2,0.0155,0.00025,2129.48,1315.0,1909.33,0.382,64.32,99.1881,23145.0,38.65,2.45,2.45,0.07,103.4,2230.831,6.879,0.00062,0.103,0.114,0.783,-16.855,-0.036,1.23,-0.194,0.186,16.247,0.0101,0.0614966,0.016,-72282045.0,3.0,39121.0,1512.0,0.261,25.87,31.24,0.45,0.39402232,37.41912,0.27457297,45.46991,1.1182777,26.15019,14.007138,27.604765,0.000422,0.0,100.0,527.0,39.108,36.435,43.297
QUC 3531-2018,Senescencia normal,17.52051,992.08734,36.59,0.0287,-0.006,1184.61,519.0,907.67,0.562,34.838,166.3794,3073.0,37.15,0.56,0.56,0.26,108.48,1030.22,2.805,0.00081,0.234,0.201,0.565,0.0,,,,0.238,94.16,0.006,0.1347673,-0.209,-716334748.0,3.0,35987.0,1763.0,0.292,20.41,31.22,0.49,0.38839984,41.22016,0.28155404,45.271767,-0.731235,26.738737,11.504729,28.43035,0.001689665,0.0,100.0,543.0,40.671,37.935,45.059
QUC 3531-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.2,0.5688353,30.148745,0.2078982,62.355137,4.184026,27.63344,21.078144,31.781908,0.000308,0.0,100.0,496.0,45.0521,40.6536,52.3938
QUC 3531-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7331.0,,0.297,,35.21,0.19,0.53946996,27.59275,0.21568078,59.20423,5.952742,26.868536,23.220488,30.101189,0.000155,0.0,100.0,480.0,43.8971,40.2285,48.9744
QUC 3531-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12056.0,,0.274,,32.89,0.2,0.5688353,30.148745,0.2078982,62.355137,4.184026,27.63344,21.078144,31.781908,0.000308,0.0,100.0,496.0,45.0521,40.6536,52.3938
QUC 3531-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,10058.0,,,,32.76,0.19,0.53946996,27.59275,0.21568078,59.20423,5.952742,26.868536,23.220488,30.101189,0.000155,0.0,100.0,480.0,43.8971,40.2285,48.9744
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30492.0,1536.0,0.386,19.85,32.53,0.56,0.35877922,51.102436,0.28157383,42.70875,-4.7963963,26.019983,5.210146,27.955267,0.183702902,0.00027,99.85279686,576.0,36.7505,33.9677,40.0248
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,31288.0,1585.0,0.279,19.74,32.49,0.57,0.36579442,46.81027,0.25718486,42.8558,-3.22173,24.337944,6.822424,26.2656,0.132053362,0.001892915,98.5665529,594.0,36.7105,34.598,41.9654
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10434.0,1508.0,0.174,6.92,34.66,0.56,0.35877922,51.102436,0.28157383,42.70875,-4.7963963,26.019983,5.210146,27.955267,0.183702902,0.00027,99.85279686,576.0,36.7505,33.9677,40.0248
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35047.0,1851.0,0.203,18.93,34.66,0.57,0.36579442,46.81027,0.25718486,42.8558,-3.22173,24.337944,6.822424,26.2656,0.132053362,0.001892915,98.5665529,594.0,36.7105,34.598,41.9654
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,29494.0,1747.0,0.314,16.88,25.55,0.57,0.47413996,124.618675,0.057620525,53.616753,-13.552478,14.2131815,-11.344455,19.780828,0.987073791,0.949720102,3.78428542,594.0,31.3977,28.6362,35.8168
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,31119.0,1609.0,0.286,19.33,29.67,0.53,0.56387925,95.96688,0.0806036,62.925125,-13.017054,18.906876,-8.738125,26.01193,0.982358974,0.86225641,12.22593443,612.0,32.4301,30.0043,37.9887
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,38418.0,1850.0,0.246,20.76,29.63,0.57,0.47413996,124.618675,0.057620525,53.616753,-13.552478,14.2131815,-11.344455,19.780828,0.987073791,0.949720102,3.78428542,594.0,31.3977,28.6362,35.8168
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,34770.0,1718.0,0.306,20.24,25.6,0.53,0.56387925,95.96688,0.0806036,62.925125,-13.017054,18.906876,-8.738125,26.01193,0.982358974,0.86225641,12.22593443,612.0,32.4301,30.0043,37.9887
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,27234.0,1624.0,0.286,16.77,38.08,0.46,0.38153592,40.800797,0.30094904,44.712627,-0.26020563,27.69011,12.477911,28.98216,0.000986,0.0,100.0,494.0,41.945,38.938,45.143
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,23178.0,1557.0,0.291,14.89,38.07,0.51,0.35629606,41.695023,0.28081226,41.686787,-0.9289624,24.95514,10.172054,26.044344,0.000986,0.0,100.0,496.0,41.144,37.608,45.128
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,45674.0,1447.0,0.244,31.57,26.18,0.46,0.38153592,40.800797,0.30094904,44.712627,-0.26020563,27.69011,12.477911,28.98216,0.000986,0.0,100.0,494.0,41.945,38.938,45.143
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,33442.0,1794.0,0.293,18.64,26.11,0.51,0.35629606,41.695023,0.28081226,41.686787,-0.9289624,24.95514,10.172054,26.044344,0.000986,0.0,100.0,496.0,41.144,37.608,45.128
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5532.0,,,,35.41,0.16,0.5691783,29.752863,0.2107349,62.383575,4.561032,27.86601,21.785318,31.937166,0.000158,0.0,100.0,480.0,45.4057,40.2726,50.6839
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9940.0,1038.0,0.328,9.57,29.63,0.17,0.5340968,29.769821,0.22348696,58.976135,4.8693113,27.635864,21.835993,31.042173,0.000638,0.0,100.0,478.0,47.469,42.4173,54.2334
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,14294.0,,0.332,,29.69,0.16,0.5691783,29.752863,0.2107349,62.383575,4.561032,27.86601,21.785318,31.937166,0.000158,0.0,100.0,480.0,45.4057,40.2726,50.6839
