Genotipo,Hoja,cara,Chl,Flav,Anth,NBI,temp,Estado Fenológico,Valorgs,Intensity,Hue,Saturation,Lightness,a*,b*,u*,v*,GA,GGA,CSI,Area,Mean,Min,Max,Caracteristica,Ambient Humidity,Ambient Pressure,Ambient Temperature,ECS_tau,ECSt mAU,FmPrime,FoPrime,Fs,FvP_over_FmP,gH+,kP700,leaf angle,Leaf Temperature,Leaf Temperature Differenial,Leaf Temperature Differential,leaf_thickness,LEF,Light Intensity (PAR),NPQt,P700_DIRK_ampl,Phi2,PhiNO,PhiNPQ,PS1 Active Centers,PS1 Open Centers,PS1 Over Reduced Centers,PS1 Oxidized Centers,qL,SPAD,tP700,v_initial_P700,vH+,Latitude,Longitude
QUC 3492-2018,Hoja 2,sup,28719.0,1544.0,0.252,18.6,34.41,4,0.565,0.4373509,56.86385,0.17891037,50.169342,-6.5585837,22.350304,1.7810425,26.62852,0.130595634,0.063448021,51.41643059,680,33.8446,32.1593,36.9935,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,sup,28719.0,1544.0,0.252,18.6,34.41,4,0.565,0.3969568,39.112286,0.26583552,45.841652,0.08944929,25.84471,12.423188,27.640057,0.001319759,0.0,100.0,660,39.3233,35.7183,43.105,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 1,sup,8589.0,1787.0,0.622,4.81,34.29,4,0.565,0.3862437,60.187397,0.28818935,46.63684,-8.479844,28.883715,1.3247749,32.133472,0.568274157,0.000177,99.96891514,680,32.1274,30.8658,38.0258,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 1,sup,8589.0,1787.0,0.622,4.81,34.29,4,0.565,0.39567685,49.555405,0.21044987,45.716846,-4.3656807,22.60159,4.7600083,25.58286,0.054753977,0.0,100.0,670,34.9512,33.5062,39.7603,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 1,sup,8589.0,1787.0,0.622,4.81,34.29,4,0.565,0.4373509,56.86385,0.17891037,50.169342,-6.5585837,22.350304,1.7810425,26.62852,0.130595634,0.063448021,51.41643059,680,33.8446,32.1593,36.9935,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 1,sup,8589.0,1787.0,0.622,4.81,34.29,4,0.565,0.3969568,39.112286,0.26583552,45.841652,0.08944929,25.84471,12.423188,27.640057,0.001319759,0.0,100.0,660,39.3233,35.7183,43.105,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,sup,34421.0,1534.0,0.193,22.43,34.37,4,0.565,0.3862437,60.187397,0.28818935,46.63684,-8.479844,28.883715,1.3247749,32.133472,0.568274157,0.000177,99.96891514,680,32.1274,30.8658,38.0258,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,sup,34421.0,1534.0,0.193,22.43,34.37,4,0.565,0.39567685,49.555405,0.21044987,45.716846,-4.3656807,22.60159,4.7600083,25.58286,0.054753977,0.0,100.0,670,34.9512,33.5062,39.7603,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,sup,34421.0,1534.0,0.193,22.43,34.37,4,0.565,0.4373509,56.86385,0.17891037,50.169342,-6.5585837,22.350304,1.7810425,26.62852,0.130595634,0.063448021,51.41643059,680,33.8446,32.1593,36.9935,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,sup,34421.0,1534.0,0.193,22.43,34.37,4,0.565,0.3969568,39.112286,0.26583552,45.841652,0.08944929,25.84471,12.423188,27.640057,0.001319759,0.0,100.0,660,39.3233,35.7183,43.105,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 1,sup,22181.0,1862.0,0.296,11.91,36.78,4,0.565,0.3862437,60.187397,0.28818935,46.63684,-8.479844,28.883715,1.3247749,32.133472,0.568274157,0.000177,99.96891514,680,32.1274,30.8658,38.0258,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 1,sup,22181.0,1862.0,0.296,11.91,36.78,4,0.565,0.39567685,49.555405,0.21044987,45.716846,-4.3656807,22.60159,4.7600083,25.58286,0.054753977,0.0,100.0,670,34.9512,33.5062,39.7603,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 1,sup,22181.0,1862.0,0.296,11.91,36.78,4,0.565,0.4373509,56.86385,0.17891037,50.169342,-6.5585837,22.350304,1.7810425,26.62852,0.130595634,0.063448021,51.41643059,680,33.8446,32.1593,36.9935,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 1,sup,22181.0,1862.0,0.296,11.91,36.78,4,0.565,0.3969568,39.112286,0.26583552,45.841652,0.08944929,25.84471,12.423188,27.640057,0.001319759,0.0,100.0,660,39.3233,35.7183,43.105,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,,,,,,,4,0.565,0.3862437,60.187397,0.28818935,46.63684,-8.479844,28.883715,1.3247749,32.133472,0.568274157,0.000177,99.96891514,680,32.1274,30.8658,38.0258,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,,,,,,,4,0.565,0.39567685,49.555405,0.21044987,45.716846,-4.3656807,22.60159,4.7600083,25.58286,0.054753977,0.0,100.0,670,34.9512,33.5062,39.7603,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,,,,,,,4,0.565,0.4373509,56.86385,0.17891037,50.169342,-6.5585837,22.350304,1.7810425,26.62852,0.130595634,0.063448021,51.41643059,680,33.8446,32.1593,36.9935,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,,,,,,,4,0.565,0.3969568,39.112286,0.26583552,45.841652,0.08944929,25.84471,12.423188,27.640057,0.001319759,0.0,100.0,660,39.3233,35.7183,43.105,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 1,sup,45954.0,1680.0,0.182,27.35,36.57,4,0.565,0.3862437,60.187397,0.28818935,46.63684,-8.479844,28.883715,1.3247749,32.133472,0.568274157,0.000177,99.96891514,680,32.1274,30.8658,38.0258,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 1,sup,45954.0,1680.0,0.182,27.35,36.57,4,0.565,0.39567685,49.555405,0.21044987,45.716846,-4.3656807,22.60159,4.7600083,25.58286,0.054753977,0.0,100.0,670,34.9512,33.5062,39.7603,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 1,sup,45954.0,1680.0,0.182,27.35,36.57,4,0.565,0.4373509,56.86385,0.17891037,50.169342,-6.5585837,22.350304,1.7810425,26.62852,0.130595634,0.063448021,51.41643059,680,33.8446,32.1593,36.9935,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 1,sup,45954.0,1680.0,0.182,27.35,36.57,4,0.565,0.3969568,39.112286,0.26583552,45.841652,0.08944929,25.84471,12.423188,27.640057,0.001319759,0.0,100.0,660,39.3233,35.7183,43.105,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,,,,,,,4,0.565,0.3862437,60.187397,0.28818935,46.63684,-8.479844,28.883715,1.3247749,32.133472,0.568274157,0.000177,99.96891514,680,32.1274,30.8658,38.0258,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,,,,,,,4,0.565,0.39567685,49.555405,0.21044987,45.716846,-4.3656807,22.60159,4.7600083,25.58286,0.054753977,0.0,100.0,670,34.9512,33.5062,39.7603,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,,,,,,,4,0.565,0.4373509,56.86385,0.17891037,50.169342,-6.5585837,22.350304,1.7810425,26.62852,0.130595634,0.063448021,51.41643059,680,33.8446,32.1593,36.9935,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3492-2018,Hoja 2,,,,,,,4,0.565,0.3969568,39.112286,0.26583552,45.841652,0.08944929,25.84471,12.423188,27.640057,0.001319759,0.0,100.0,660,39.3233,35.7183,43.105,2.0,39.178955,992.047575,37.75,0.010925,0.0016925,335.16499999999996,185.25,286.58500000000004,0.4305,96.8575,154.470525,15009.0,36.735,-1.0150000000000001,-1.0150000000000001,0.2775,104.3325,1659.8822499999999,5.694,0.0009175,0.14425,0.13675,0.71875,-2.7202500000000005,0.22625,-0.012999999999999956,0.78675,0.23375,50.6185,0.0065249999999999996,0.1407575,0.16325,,
QUC 3534-2018,Hoja 1,sup,32835.0,1586.0,0.241,20.7,34.38,4,0.64,0.39280668,55.766945,0.2875712,47.05095,-6.996076,28.83783,3.427427,31.918196,0.168119099,0.0,100.0,660,33.0101,32.3241,34.2901,1.0,36.3332525,991.891175,37.6075,0.007675,0.00096,492.0125,173.25,289.5825,0.4595,144.28825,-41.75912499999999,11988.5,36.635,-0.9725,-0.9725,0.2425,86.5275,1195.9285,8.12325,0.00042750000000000004,0.25425,0.1595,0.5862499999999999,1.05025,0.44475,-0.0315,0.58725,0.37625,39.29,0.00295,0.0981708,0.127,-365435026.0,-71881938.0
QUC 3534-2018,Hoja 1,sup,32835.0,1586.0,0.241,20.7,34.38,4,0.64,0.45880845,61.604088,0.1626125,52.399776,-7.6269784,22.026806,0.20813861,26.90235,0.299544818,0.099264706,66.86148451,680,33.7338,31.9695,38.0339,1.0,36.3332525,991.891175,37.6075,0.007675,0.00096,492.0125,173.25,289.5825,0.4595,144.28825,-41.75912499999999,11988.5,36.635,-0.9725,-0.9725,0.2425,86.5275,1195.9285,8.12325,0.00042750000000000004,0.25425,0.1595,0.5862499999999999,1.05025,0.44475,-0.0315,0.58725,0.37625,39.29,0.00295,0.0981708,0.127,-365435026.0,-71881938.0
QUC 3534-2018,Hoja 2,sup,28859.0,1264.0,0.219,22.83,34.39,4,0.64,0.39280668,55.766945,0.2875712,47.05095,-6.996076,28.83783,3.427427,31.918196,0.168119099,0.0,100.0,660,33.0101,32.3241,34.2901,1.0,36.3332525,991.891175,37.6075,0.007675,0.00096,492.0125,173.25,289.5825,0.4595,144.28825,-41.75912499999999,11988.5,36.635,-0.9725,-0.9725,0.2425,86.5275,1195.9285,8.12325,0.00042750000000000004,0.25425,0.1595,0.5862499999999999,1.05025,0.44475,-0.0315,0.58725,0.37625,39.29,0.00295,0.0981708,0.127,-365435026.0,-71881938.0
QUC 3534-2018,Hoja 2,sup,28859.0,1264.0,0.219,22.83,34.39,4,0.64,0.45880845,61.604088,0.1626125,52.399776,-7.6269784,22.026806,0.20813861,26.90235,0.299544818,0.099264706,66.86148451,680,33.7338,31.9695,38.0339,1.0,36.3332525,991.891175,37.6075,0.007675,0.00096,492.0125,173.25,289.5825,0.4595,144.28825,-41.75912499999999,11988.5,36.635,-0.9725,-0.9725,0.2425,86.5275,1195.9285,8.12325,0.00042750000000000004,0.25425,0.1595,0.5862499999999999,1.05025,0.44475,-0.0315,0.58725,0.37625,39.29,0.00295,0.0981708,0.127,-365435026.0,-71881938.0
QUC 3534-2018,Hoja 1,,,,,,,4,0.64,0.39280668,55.766945,0.2875712,47.05095,-6.996076,28.83783,3.427427,31.918196,0.168119099,0.0,100.0,660,33.0101,32.3241,34.2901,1.0,36.3332525,991.891175,37.6075,0.007675,0.00096,492.0125,173.25,289.5825,0.4595,144.28825,-41.75912499999999,11988.5,36.635,-0.9725,-0.9725,0.2425,86.5275,1195.9285,8.12325,0.00042750000000000004,0.25425,0.1595,0.5862499999999999,1.05025,0.44475,-0.0315,0.58725,0.37625,39.29,0.00295,0.0981708,0.127,-365435026.0,-71881938.0
QUC 3534-2018,Hoja 1,,,,,,,4,0.64,0.45880845,61.604088,0.1626125,52.399776,-7.6269784,22.026806,0.20813861,26.90235,0.299544818,0.099264706,66.86148451,680,33.7338,31.9695,38.0339,1.0,36.3332525,991.891175,37.6075,0.007675,0.00096,492.0125,173.25,289.5825,0.4595,144.28825,-41.75912499999999,11988.5,36.635,-0.9725,-0.9725,0.2425,86.5275,1195.9285,8.12325,0.00042750000000000004,0.25425,0.1595,0.5862499999999999,1.05025,0.44475,-0.0315,0.58725,0.37625,39.29,0.00295,0.0981708,0.127,-365435026.0,-71881938.0
QUC 3534-2018,Hoja 2,sup,30263.0,1505.0,0.22,20.11,37.43,4,0.64,0.39280668,55.766945,0.2875712,47.05095,-6.996076,28.83783,3.427427,31.918196,0.168119099,0.0,100.0,660,33.0101,32.3241,34.2901,1.0,36.3332525,991.891175,37.6075,0.007675,0.00096,492.0125,173.25,289.5825,0.4595,144.28825,-41.75912499999999,11988.5,36.635,-0.9725,-0.9725,0.2425,86.5275,1195.9285,8.12325,0.00042750000000000004,0.25425,0.1595,0.5862499999999999,1.05025,0.44475,-0.0315,0.58725,0.37625,39.29,0.00295,0.0981708,0.127,-365435026.0,-71881938.0
QUC 3534-2018,Hoja 2,sup,30263.0,1505.0,0.22,20.11,37.43,4,0.64,0.45880845,61.604088,0.1626125,52.399776,-7.6269784,22.026806,0.20813861,26.90235,0.299544818,0.099264706,66.86148451,680,33.7338,31.9695,38.0339,1.0,36.3332525,991.891175,37.6075,0.007675,0.00096,492.0125,173.25,289.5825,0.4595,144.28825,-41.75912499999999,11988.5,36.635,-0.9725,-0.9725,0.2425,86.5275,1195.9285,8.12325,0.00042750000000000004,0.25425,0.1595,0.5862499999999999,1.05025,0.44475,-0.0315,0.58725,0.37625,39.29,0.00295,0.0981708,0.127,-365435026.0,-71881938.0
QUC 3532-2018,Hoja 1,sup,20681.0,1810.0,0.3,11.43,34.05,4,0.5900000000000001,0.40844074,51.8082,0.29031157,48.55263,-5.5975704,29.581871,5.803052,32.673096,0.110227875,0.036565978,66.82692308,680,34.5421,32.5936,38.2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3532-2018,Hoja 1,sup,20681.0,1810.0,0.3,11.43,34.05,4,0.5900000000000001,0.41981497,62.568413,0.14640194,47.92157,-6.9757004,19.225592,-0.15481478,23.222181,0.512605042,0.095588235,81.35245902,680,32.4678,31.4851,35.2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3532-2018,Hoja 2,sup,23933.0,1405.0,0.253,17.04,34.0,4,0.5900000000000001,0.40844074,51.8082,0.29031157,48.55263,-5.5975704,29.581871,5.803052,32.673096,0.110227875,0.036565978,66.82692308,680,34.5421,32.5936,38.2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3532-2018,Hoja 2,sup,23933.0,1405.0,0.253,17.04,34.0,4,0.5900000000000001,0.41981497,62.568413,0.14640194,47.92157,-6.9757004,19.225592,-0.15481478,23.222181,0.512605042,0.095588235,81.35245902,680,32.4678,31.4851,35.2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3532-2018,Hoja 1,sup,36267.0,1751.0,0.175,20.71,37.41,4,0.5900000000000001,0.40844074,51.8082,0.29031157,48.55263,-5.5975704,29.581871,5.803052,32.673096,0.110227875,0.036565978,66.82692308,680,34.5421,32.5936,38.2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3532-2018,Hoja 1,sup,36267.0,1751.0,0.175,20.71,37.41,4,0.5900000000000001,0.41981497,62.568413,0.14640194,47.92157,-6.9757004,19.225592,-0.15481478,23.222181,0.512605042,0.095588235,81.35245902,680,32.4678,31.4851,35.2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3532-2018,Hoja 2,,,,,,,4,0.5900000000000001,0.40844074,51.8082,0.29031157,48.55263,-5.5975704,29.581871,5.803052,32.673096,0.110227875,0.036565978,66.82692308,680,34.5421,32.5936,38.2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3532-2018,Hoja 2,,,,,,,4,0.5900000000000001,0.41981497,62.568413,0.14640194,47.92157,-6.9757004,19.225592,-0.15481478,23.222181,0.512605042,0.095588235,81.35245902,680,32.4678,31.4851,35.2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3517-2017,Hoja 1,sup,17817.0,1852.0,0.372,9.62,33.95,4,0.42000000000000004,0.4157611,46.152008,0.35125208,49.801018,-2.7452915,34.05415,11.658632,36.088875,0.012413793,0.0,100.0,680,34.6936,33.2016,38.4827,2.0,34.2702625,991.87793,37.745,0.0085,0.00077,336.98249999999996,193.75,247.16750000000002,0.37174999999999997,123.442,157.62925,9721.0475,36.045,-1.7,-1.7,0.38,64.975,996.24825,11.71675,0.00043999999999999996,0.22749999999999998,0.10875,0.6637500000000001,1.67775,0.9355,-1.266,1.3305,0.44425000000000003,41.520250000000004,0.00965,0.079451025,0.0895,-365435026.0,-71881938.0
QUC 3517-2017,Hoja 1,sup,17817.0,1852.0,0.372,9.62,33.95,4,0.42000000000000004,0.5307889,41.07625,0.3083272,61.146935,-0.19560586,36.72037,17.871899,40.9481,0.000713,0.0,100.0,680,37.3447,35.3756,40.6525,2.0,34.2702625,991.87793,37.745,0.0085,0.00077,336.98249999999996,193.75,247.16750000000002,0.37174999999999997,123.442,157.62925,9721.0475,36.045,-1.7,-1.7,0.38,64.975,996.24825,11.71675,0.00043999999999999996,0.22749999999999998,0.10875,0.6637500000000001,1.67775,0.9355,-1.266,1.3305,0.44425000000000003,41.520250000000004,0.00965,0.079451025,0.0895,-365435026.0,-71881938.0
QUC 3517-2017,Hoja 2,sup,17644.0,1766.0,0.361,9.99,33.91,4,0.42000000000000004,0.4157611,46.152008,0.35125208,49.801018,-2.7452915,34.05415,11.658632,36.088875,0.012413793,0.0,100.0,680,34.6936,33.2016,38.4827,2.0,34.2702625,991.87793,37.745,0.0085,0.00077,336.98249999999996,193.75,247.16750000000002,0.37174999999999997,123.442,157.62925,9721.0475,36.045,-1.7,-1.7,0.38,64.975,996.24825,11.71675,0.00043999999999999996,0.22749999999999998,0.10875,0.6637500000000001,1.67775,0.9355,-1.266,1.3305,0.44425000000000003,41.520250000000004,0.00965,0.079451025,0.0895,-365435026.0,-71881938.0
QUC 3517-2017,Hoja 2,sup,17644.0,1766.0,0.361,9.99,33.91,4,0.42000000000000004,0.5307889,41.07625,0.3083272,61.146935,-0.19560586,36.72037,17.871899,40.9481,0.000713,0.0,100.0,680,37.3447,35.3756,40.6525,2.0,34.2702625,991.87793,37.745,0.0085,0.00077,336.98249999999996,193.75,247.16750000000002,0.37174999999999997,123.442,157.62925,9721.0475,36.045,-1.7,-1.7,0.38,64.975,996.24825,11.71675,0.00043999999999999996,0.22749999999999998,0.10875,0.6637500000000001,1.67775,0.9355,-1.266,1.3305,0.44425000000000003,41.520250000000004,0.00965,0.079451025,0.0895,-365435026.0,-71881938.0
