Parc.;Variedad; ;Area;Mean;StdDev;Min;Max;%Area;MinThr;MaxThr
399;QUC 3572-2018;399;645;38.8086;1.541;36.2732;45.5331;100;-3.40E+38;3.40E+38
400;QUC 3649-2020;400;622;40.7168;1.7744;36.8407;45.6084;100;-3.40E+38;3.40E+38
401;QUC 3419-2020;401;660;39.1525;1.7753;35.7367;45.336;100;-3.40E+38;3.40E+38
402;QUC 4535-2021;402;641;41.2396;1.9056;37.7409;45.5824;100;-3.40E+38;3.40E+38
403;QUC 3556-2020;403;654;40.4541;2.0521;35.6848;45.7095;100;-3.40E+38;3.40E+38
404;QUC 3615-2020;404;558;42.886;1.3635;39.2944;45.7116;100;-3.40E+38;3.40E+38
405;QUC 3220-2020;405;529;42.4683;1.3962;38.5377;45.7138;100;-3.40E+38;3.40E+38
406;QUC 4224-2021;406;452;43.5313;1.4602;38.6588;45.7004;100;-3.40E+38;3.40E+38
407;QUC 3421-2020;407;615;42.632;1.3052;39.9023;45.6995;100;-3.40E+38;3.40E+38
408;QUC 3528-2020;408;651;40.2931;1.472;37.4486;45.0361;100;-3.40E+38;3.40E+38
409;QUC 4539-2021;409;645;41.7372;1.1332;39.4068;45.6537;100;-3.40E+38;3.40E+38
410;QUC 3622-2020;410;603;41.8383;1.5425;38.3432;45.5881;100;-3.40E+38;3.40E+38
411;QUC 3543-2022;411;638;40.9422;1.4413;37.6576;45.6984;100;-3.40E+38;3.40E+38
412;QUC 3672-2018  ;412;627;38.6105;1.7754;35.3354;45.5873;100;-3.40E+38;3.40E+38
413;QUC 3527-2020;413;670;37.58;1.1547;35.45;42.3111;100;-3.40E+38;3.40E+38
414;QUC 3311-2019;414;680;35.0192;0.8602;33.7812;39.8259;100;-3.40E+38;3.40E+38
415;QUC 3581-2020;415;680;35.7506;1.3416;33.7815;43.1624;100;-3.40E+38;3.40E+38
416;QUC 3608-2020;416;680;35.8965;1.287;33.2593;43.2963;100;-3.40E+38;3.40E+38
417;QUC 3516-2022;417;680;32.5785;0.6112;31.4135;35.2204;100;-3.40E+38;3.40E+38
418;QUC 3531-2018  ;418;680;32.4332;0.8842;31.1584;35.9262;100;-3.40E+38;3.40E+38
419;QUC 3531-2022;419;670;32.6266;0.5205;31.579;34.4579;100;-3.40E+38;3.40E+38
420;QUC 3591-2020;420;660;33.3755;0.5925;32.3468;36.1638;100;-3.40E+38;3.40E+38
421;QUC 4550-2021;421;670;34.5438;0.5211;33.4951;36.8761;100;-3.40E+38;3.40E+38
422;QUC 4600-2021;422;680;33.6167;0.308;32.7284;35.1035;100;-3.40E+38;3.40E+38
423;QUC 3741-2020;423;680;33.6049;0.7431;32.4913;36.4829;100;-3.40E+38;3.40E+38
424;QUC 3537-2022;424;680;32.291;0.3075;31.6613;34.4269;100;-3.40E+38;3.40E+38
425;QUC 4559-2021;425;680;33.1346;0.5033;31.6109;35.6777;100;-3.40E+38;3.40E+38
426;QUC 3642-2020;426;680;33.4397;0.5517;32.8594;36.5128;100;-3.40E+38;3.40E+38
427;QUC 3424-2020;427;680;32.873;0.4232;32.1999;35.9008;100;-3.40E+38;3.40E+38
428;QUC 3420-2020;428;680;32.8223;0.9148;31.7954;37.0597;100;-3.40E+38;3.40E+38
429;QUC 4481-2021;429;680;33.0863;0.8996;32.0984;36.2033;100;-3.40E+38;3.40E+38
430;QUC 4549-2021;430;670;33.9145;0.8026;32.8932;39.1838;100;-3.40E+38;3.40E+38
431;QUC 3319-2020;431;660;34.6601;0.6844;33.1264;37.0588;100;-3.40E+38;3.40E+38
432;QUC 3742-2020;432;670;32.8853;0.5229;32.0272;35.0443;100;-3.40E+38;3.40E+38
433;QUC 3611-2020;433;680;34.053;0.9578;32.535;36.9679;100;-3.40E+38;3.40E+38
434;QUC 3454-2017  ;434;680;33.6729;0.9334;32.3587;40.694;100;-3.40E+38;3.40E+38
435;QUC 3529-2017;435;680;33.3091;1.6885;31.7588;43.7308;100;-3.40E+38;3.40E+38
436;QUC 3528-2022;436;665;37.066;2.058;34.4873;45.2815;100;-3.40E+38;3.40E+38
437;QUC 3613-2020;437;658;40.7962;1.3892;36.7627;45.4589;100;-3.40E+38;3.40E+38
438;QUC 3523-2022;438;670;36.1813;1.0326;34.9251;43.1638;100;-3.40E+38;3.40E+38
439;QUC 3624-2020;439;608;40.8038;1.6881;37.7731;45.5842;100;-3.40E+38;3.40E+38
440;QUC 3656-2020;440;601;40.8342;1.4472;38.2033;45.6616;100;-3.40E+38;3.40E+38
441;QUC 4592-2021;441;560;42.0754;1.9321;37.1421;45.6894;100;-3.40E+38;3.40E+38
442;QUC 4557-2021;442;658;39.7106;1.5452;37.1573;45.6272;100;-3.40E+38;3.40E+38
443;QUC 3536-2020;443;660;39.7402;1.4714;36.2155;45.5131;100;-3.40E+38;3.40E+38
444;QUC 3617-2020;444;659;38.4693;1.2532;36.0217;45.604;100;-3.40E+38;3.40E+38
445;QUC 3454-2017;445;678;38.2082;1.7503;34.6727;45.6091;100;-3.40E+38;3.40E+38
446;QUC 3584-2020;446;628;40.4886;1.6985;37.7524;45.4031;100;-3.40E+38;3.40E+38
447;LLEUQUE-INIA;447;652;36.89;1.9047;34.0837;45.4982;100;-3.40E+38;3.40E+38
448;QUC 3613-2017 ;448;660;35.3173;1.9909;32.839;44.0639;100;-3.40E+38;3.40E+38
449;QUC 4561-2021;449;660;37.0191;1.7259;34.3217;44.7793;100;-3.40E+38;3.40E+38
450;QUC 3314-2019;450;660;36.9337;1.085;35.0671;40.0844;100;-3.40E+38;3.40E+38
451;QUC 4483-2021;451;658;40.1884;1.966;35.7468;45.2185;100;-3.40E+38;3.40E+38
452;QUC 3212-2020;452;660;37.2717;1.4136;34.9188;41.5742;100;-3.40E+38;3.40E+38
453;QUC 4534-2021;453;660;36.1937;1.4363;33.9021;42.5837;100;-3.40E+38;3.40E+38
454;QUC 3526-2017;454;660;34.3459;0.9084;32.9572;38.3619;100;-3.40E+38;3.40E+38
455;QUC 3492-2018;455;670;34.9512;1.0096;33.5062;39.7603;100;-3.40E+38;3.40E+38
456;QUC 3585-2020;456;680;34.9302;0.7168;33.7675;37.9915;100;-3.40E+38;3.40E+38
457;QUC 3702-2020;457;670;37.0437;1.1192;35.5855;42.4235;100;-3.40E+38;3.40E+38
458;QUC 3581-2018;458;659;39.569;1.5693;36.5738;45.6954;100;-3.40E+38;3.40E+38
459;QUC 3555-2017;459;660;36.3636;0.8191;34.3394;39.8275;100;-3.40E+38;3.40E+38
460;QUC 3416-2020;460;660;36.2274;0.9956;34.6815;39.8177;100;-3.40E+38;3.40E+38
461;QUC 3558-2020;461;660;35.5022;0.8961;33.919;39.4181;100;-3.40E+38;3.40E+38
462;QUC 3638-2020;462;660;36.8022;1.344;34.9861;43.3512;100;-3.40E+38;3.40E+38
463;QUC 3558-2018;463;670;37.1132;1.0833;35.0589;43.2157;100;-3.40E+38;3.40E+38
464;QUC 3599-2020;464;677;39.0556;1.4044;36.5883;45.4525;100;-3.40E+38;3.40E+38
465;QUC 3487-2018  ;465;680;36.4583;1.2255;34.4966;41.5573;100;-3.40E+38;3.40E+38
466;QUC 3637-2020;466;670;38.9713;1.9253;34.5261;45.6844;100;-3.40E+38;3.40E+38
467;QUC 3536-2018;467;680;32.9147;0.5117;31.9829;34.9571;100;-3.40E+38;3.40E+38
468;QUC 3532-2018;468;680;32.4678;0.7322;31.4851;35.2923;100;-3.40E+38;3.40E+38
469;QUC 3678-2016;469;670;31.8219;0.4757;31.0276;33.856;100;-3.40E+38;3.40E+38
470;QUC 3509-2017;470;660;32.3123;0.6281;31.4652;34.7458;100;-3.40E+38;3.40E+38
471;QUC 4538-2021;471;670;33.7728;0.6185;32.7904;36.9418;100;-3.40E+38;3.40E+38
472;QUC 3583-2021;472;680;34.3503;0.6093;33.2038;37.0622;100;-3.40E+38;3.40E+38
473;QUC 3526-2017;473;680;33.1491;0.7108;32.1182;36.4142;100;-3.40E+38;3.40E+38
